hospital_id,name,street_address,city,county,state,zip_code,overall_rating,mortality_rate_heart_attack,mortality_rate_pneumonia,readmission_rate,safety_score,number_of_comparisons,clabsi_rate,year
73,Medstar Union Memorial Hospital,201 East University Parkway,Baltimore,Baltimore,MD,21218,4.344611863311109,10.553502192104423,14.88633320434219,17.654246421613294,90.44611863311108,1150,0.7413205415839984,2023
74,Howard County General Hospital,5755 Cedar Lane,Columbia,Howard,MD,21044,4.464350845115919,10.130203197624416,14.03123640906491,17.170224028924263,91.64350845115919,1420,0.975896285957805,2023
75,Meritus Medical Center,11116 Medical Campus Road,Hagerstown,Washington,MD,21742,4.180047141041921,12.084537407877894,16.458735400253957,19.8458909656923,88.8004714104192,920,0.5325235705209602,2023
76,Peninsula Regional Medical Center,100 East Carroll Street,Salisbury,Wicomico,MD,21801,4.051481895608395,12.274634557739907,16.731654898416846,20.021045153924554,87.51481895608396,820,0.9535633439597239,2023
77,Yale New Haven Hospital,20 York Street,New Haven,New Haven,CT,6510,4.682572310911426,9.138121873838262,12.479353268754824,15.472812970397959,93.82572310911426,2420,0.704597725201541,2023
78,Connecticut Hospital,100 Grand Street,New Haven,New Haven,CT,6510,4.322397970835703,10.023979708357022,13.963571591699829,16.870765504206936,90.22397970835702,1280,0.6850306201682775,2023
79,Hartford Hospital,80 Seymour Street,Hartford,Hartford,CT,6115,4.415932351212897,9.461357336522521,13.080307036010238,16.07069732477022,91.15932351212896,1550,0.7106619693611568,2023
80,Baystate Medical Center,759 Chestnut Street,Springfield,Hampden,MA,1199,4.348889046022068,10.49466826942509,14.744002262717773,17.524891591579564,90.48889046022067,1340,0.5169445230110338,2023
81,Springfield Hospital,26 Mountain Street,Springfield,Hampden,MA,1199,4.157681308978787,11.725798791460285,16.006560289171183,19.217640477903302,88.57681308978786,950,0.7715841686443017,2023
82,Mercy Medical Center,271 Carew Street,Springfield,Hampden,MA,1104,4.049346105038118,12.146284039449794,16.59440690161751,19.77531443773949,87.49346105038119,840,0.8791941892824002,2023
83,University of Massachusetts Medical School Hospital,55 Lake Avenue North,Worcester,Worcester,MA,1655,4.408651157999203,9.491051116792343,13.082560401389392,16.04987899118692,91.08651157999202,1480,0.9141590653592662,2023
84,Worcester Medical Center,19 Elm Street,Worcester,Worcester,MA,1608,4.248217599209744,11.001928311544262,15.143620468304213,18.22609502585442,89.48217599209744,1120,0.6922557914705286,2023
85,Saint Vincent Hospital,123 Summer Street,Worcester,Worcester,MA,1608,4.123910609989903,11.243798831886911,15.383223393844505,18.486737345812198,88.23910609989903,980,0.6557918964934368,2023
86,Berkshire Medical Center,725 North Street,Pittsfield,Berkshire,MA,1201,4.163393450976601,11.790345996035589,16.09509849013731,19.427796878360095,88.63393450976601,940,0.7338754156836204,2023
87,Holyoke Medical Center,575 Beech Street,Holyoke,Hampden,MA,1040,3.957331964921937,13.070382758016406,17.652876600165122,21.163038477391904,86.57331964921937,680,1.0006386863250594,2023
88,Westwood Hospital Center,200 Great Road,Weston,Middlesex,MA,2493,4.231202404273453,10.920985966153292,14.992415823674447,17.921523036494804,89.31202404273454,1080,0.8129619234187623,2023
89,Beth Israel Hospital,330 Brookline Avenue,Boston,Suffolk,MA,2215,4.439722661653266,9.585393019540703,13.394339133823111,16.45847938494824,91.39722661653266,1580,0.6353280502250249,2023
90,Hallmark Health System,80 Highland Avenue,Melrose,Middlesex,MA,2176,4.128815729562222,11.500499317009321,15.659525381170647,18.877617288725975,88.28815729562221,920,0.8617433701278878,2023
91,Care New England,825 Chalkstone Avenue,Providence,Providence,RI,2908,4.348746418054537,10.390338822350818,14.537199136374415,17.420563748732576,90.48746418054536,1350,0.764972349360357,2023
92,Rhode Island Hospital,593 Eddy Street,Providence,Providence,RI,2903,4.469102846410025,9.966477040895235,13.886567857253327,17.041286681124404,91.69102846410024,1620,0.8959874194485209,2023
93,Miriam Hospital,164 Summit Avenue,Providence,Providence,RI,2906,4.330285479073289,10.304911886547549,14.476110898655362,17.204910240060574,90.3028547907329,1280,0.6294769970254392,2023
94,Hospital of Central Connecticut,100 Grand Street,New Britain,Hartford,CT,6050,4.260080930310357,11.128865954320817,15.422705861624316,18.438448652555387,89.60080930310357,1120,0.7315566512172497,2023
95,Waterbury Hospital,64 Robbins Street,Waterbury,New Haven,CT,6721,4.139394847632552,11.51916177824783,15.723120138304541,18.976623135491963,88.3939484763255,940,0.7375642902954367,2023
96,New Britain General Hospital,100 Grand Street,New Britain,Hartford,CT,6050,4.034142543354753,12.068296265921562,16.348109202346997,19.580779595417685,87.34142543354753,820,0.5911026751457567,2023
97,Stamford Hospital,30 Shelburne Road,Stamford,Fairfield,CT,6902,4.34785939280091,10.381379867289178,14.422317438492811,17.303609677615448,90.47859392800909,1310,0.7953017324566997,2023
98,Bridgeport Hospital,267 Grant Street,Bridgeport,Fairfield,CT,6602,4.129295153551613,11.505964750488383,15.767433910760316,18.98660791748064,88.29295153551612,900,0.8215790743768062,2023
99,Danbury Hospital,95 Locust Hill Avenue,Danbury,Fairfield,CT,6810,4.238927013893056,11.00441175004501,15.10751250700654,18.160686250075017,89.38927013893057,1130,0.7679452604197923,2023
100,Manchester Memorial Hospital,71 Haynes Street,Manchester,Hartford,CT,6040,4.126042442148224,11.36827959627492,15.516157853297456,18.725597912386593,88.26042442148223,940,0.748171407189685,2023
101,Lawrence Memorial Hospital,170 Oaks Lane,Medford,Middlesex,MA,2155,4.089294502658327,12.61767513136827,17.13514149279908,20.444383901305727,87.89294502658328,810,0.6338337565684133,2023
102,Beverly Hospital,85 Herrick Street,Beverly,Essex,MA,1915,4.150705271039435,11.750040089849556,16.001002228215178,19.291329622645314,88.50705271039435,920,0.7353507424379985,2023
103,Addison Gilbert Hospital,298 Washington Street,Gloucester,Essex,MA,1930,4.036005489840148,12.090465329097764,16.479389484394417,19.71770760086691,87.36005489840149,820,0.7657541173801111,2023
104,Lowell General Hospital,295 Varnum Street,Lowell,Middlesex,MA,1854,4.154279598214685,11.687359459825934,15.953833772327606,19.25645644643607,88.54279598214684,940,0.6755317388395449,2023
105,Hahnemann Hospital,245 North 15th Street,Philadelphia,Philadelphia,PA,19102,4.047753439006184,12.127490580272967,16.466330367999554,19.540866028918725,87.47753439006183,850,0.8055476824248231,2023
106,Einstein Medical Center,5401 Old York Road,Philadelphia,Philadelphia,PA,19141,4.245580608009336,10.973712505699888,15.104592998538164,18.178892883367105,89.45580608009335,1120,0.8347702924875617,2023
107,Fox Chase Cancer Center,333 Cottman Avenue,Philadelphia,Philadelphia,PA,19111,4.562283334000869,9.484778339407903,13.069770008410943,15.897163343613377,92.62283334000868,1680,1.0053920006408337,2023
108,Saint Mary's Hospital,2000 Church Street,New Brunswick,Middlesex,NJ,8901,4.165150154200947,11.914711757890785,16.226342405534755,19.56433791439788,88.65150154200946,920,0.8401201233607568,2023
109,Jersey Shore University Medical Center,1945 State Route 33,Neptune,Monmouth,NJ,7753,4.239389977047789,11.009411752116126,15.114410658012062,18.06808058915543,89.3938997704779,1080,0.8092680818677536,2023
110,Barnabas Hospital,94 Old Short Hills Road,Short Hills,Essex,NJ,7078,4.338483635187107,10.286684715389775,14.2901192561382,17.14422179818081,90.38483635187106,1310,0.7266733809828455,2023
111,Morristown Medical Center,100 Madison Avenue,Morristown,Morris,NJ,7960,4.444498966056967,9.732740177541189,13.457386351951966,16.536333146728566,91.44498966056968,1580,0.5147494830284836,2023
112,Overlook Medical Center,99 Beauvoir Avenue,Summit,Union,NJ,7902,4.303961576705289,10.03640808239394,13.999150546885621,16.654742961660432,90.03961576705288,1270,0.7120523352278074,2023
113,Saint Barnabas Medical Center,94 Old Short Hills Road,Livingston,Essex,NJ,7039,4.419696178756029,9.597083316057878,13.229459177455185,16.329986949474478,91.19696178756028,1480,0.7133342869167805,2023
114,Robert Wood Johnson University Hospital,1 Robert Wood Johnson Place,New Brunswick,Middlesex,NJ,8901,4.377337485348891,10.784842350558684,15.153659789024024,18.014204748000918,90.7733748534889,1280,1.1579478590302907,2023
115,University Medical Center of Princeton,253 Witherspoon Street,Princeton,Mercer,NJ,8540,4.282899354270025,11.373023090689275,15.762700378623384,18.952188376860462,89.82899354270026,1120,0.7688875350744184,2023
116,Capital Health System - Mercer Campus,446 Bellevue Avenue,Trenton,Mercer,NJ,8607,4.045019279208872,12.197729422585581,16.52431232318373,19.792875944573012,87.45019279208873,810,0.8755163873275414,2023
117,Sacred Heart Hospital,100 Madison Avenue,Camden,Camden,NJ,8103,3.9615311392611154,12.91498612683783,17.517376253512843,20.94008212700064,86.61531139261115,720,0.8581555341941144,2023
118,Virtua Voorhees Hospital,9 East Evesham Road,Voorhees,Camden,NJ,8043,4.156225003090871,11.709342534926842,15.880865047599409,19.087785057490198,88.5622500309087,950,0.6247350018545225,2023
119,South Jersey Industries Hospital,25 Kilmer Road,Edison,Middlesex,NJ,8818,4.111577616169105,12.880615870795438,17.493899620322587,20.766290230446813,88.11577616169104,840,1.0636802876840317,2023
120,Raritan Bay Medical Center,530 New Brunswick Avenue,Perth Amboy,Middlesex,NJ,8861,3.9723914982286916,13.260132877681512,17.805655469887753,21.264786563865304,86.72391498228691,700,0.9939480083349699,2023
1,Massachusetts General Hospital,55 Fruit Street,Boston,Suffolk,MA,2114,4.797441648170384,8.179021514997155,11.470578953959425,14.163671404019462,94.97441648170384,2850,0.6982091537192693,2024
2,Brigham and Women's Hospital,75 Francis Street,Boston,Suffolk,MA,2115,4.680889191187991,8.337558125097928,11.868759213374696,15.00760462517627,93.80889191187991,2420,0.6179601904484346,2024
3,Beth Israel Deaconess Medical Center,330 Brookline Avenue,Boston,Suffolk,MA,2215,4.567871073594848,8.807626769713123,12.388749742014063,15.389150070158093,92.67871073594848,1920,0.7452607266680334,2024
4,Boston Medical Center,801 Massachusetts Avenue,Boston,Suffolk,MA,2118,4.4040692727173445,10.241506581716912,14.559004454401494,17.16958456346659,91.04069272717345,1650,0.9538658090814771,2024
5,Lahey Hospital & Medical Center,41 Mall Road,Burlington,Middlesex,MA,1805,4.484872985094314,9.15931876137712,12.70486150771665,15.954942358527886,91.84872985094314,1480,0.6500161701622472,2024
6,Mount Auburn Hospital,330 Mount Auburn Street,Cambridge,Middlesex,MA,2138,4.4715549258080465,9.132616302595638,12.727369528085408,15.933500783251962,91.71554925808047,1250,0.6412262510333107,2024
7,Winchester Hospital,41 Highland Street,Winchester,Middlesex,MA,1890,4.287068542315149,10.660340257003615,14.707321280495728,17.56982005320966,89.8706854231515,520,0.977197856891998,2024
8,Waltham Hospital,Hope Avenue,Waltham,Middlesex,MA,2454,4.178369039927713,10.957733247190374,14.969046310893996,18.099827238662673,88.78369039927712,380,0.8707484455356638,2024
9,Tufts Medical Center,800 Washington Street,Boston,Suffolk,MA,2111,4.633742832701451,9.303685494313061,13.025159692038287,16.33313675668293,93.3374283270145,1580,0.6202456996208707,2024
10,New York-Presbyterian Hospital,177 Fort Washington Avenue,New York,New York,NY,10032,4.9176327951389895,7.937535802084113,11.09219746701498,13.738042734376352,96.1763279513899,4200,0.6919903006945125,2024
11,Columbia University Medical Center,622 West 168th Street,New York,New York,NY,10032,4.799840547173668,8.098708432106708,11.198214128345077,13.997767660431347,94.99840547173667,2950,0.5599107064172539,2024
12,NYU Langone Health,550 First Avenue,New York,New York,NY,10016,4.7295988827778,8.854550391889083,12.149266816778045,15.238063465111447,94.295988827778,2680,0.5971673520111243,2024
13,Mount Sinai Hospital,One Gustave L. Levy Place,New York,New York,NY,10029,4.701547366152952,8.713462085530685,12.018568393835428,14.923055755678991,94.01547366152953,2520,0.6910676826455371,2024
14,Hospital for Special Surgery,535 East 70th Street,New York,New York,NY,10021,4.582774315973435,9.041523706955598,12.677788676057308,15.33127932918558,92.82774315973435,1890,0.49138715798671734,2024
15,Bellevue Hospital Center,462 First Avenue,New York,New York,NY,10016,4.330462481545393,11.335087296999324,15.663029719489975,18.754417164126153,90.30462481545393,1420,0.5152312407726966,2024
16,Jamaica Hospital Medical Center,8900 Van Wyck Expressway,Jamaica,Queens,NY,11418,4.110778200873693,11.92718277030958,16.273529034066463,19.508019276862278,88.10778200873693,980,0.727760304629059,2024
17,Elmhurst Hospital Center,79-01 Broadway,Elmhurst,Queens,NY,11373,3.979255076913471,12.240688461418387,16.745261815220353,19.976803569034804,86.7925507691347,750,0.6561009015320256,2024
18,Queens Hospital Center,82-68 164th Street,Jamaica,Queens,NY,11432,3.896193226438328,13.149750588985928,17.931478075889903,21.418154368424048,85.96193226438328,620,0.8965739037944951,2024
19,Northwell Health System,2000 Marcus Avenue,New Hyde Park,Nassau,NY,11042,4.482487634932305,9.333632531856896,13.067085544599655,16.21104597638303,91.82487634932305,1750,0.5501930755620907,2024
20,NYU Hospital for Joint Diseases,301 East 17th Street,New York,New York,NY,10003,4.372344005380714,9.820674454345204,13.612816075329986,16.72431689254827,90.72344005380714,980,0.4958954427441638,2024
21,Stanford Health,300 Pasteur Drive,Palo Alto,Santa Clara,CA,94304,4.818523550950633,8.453745472890253,11.81487319102734,14.56488677859405,95.18523550950633,2620,0.8555597827985315,2024
22,UCSF Medical Center,500 Parnassus Avenue,San Francisco,San Francisco,CA,94143,4.738188332809403,9.136057328722744,12.66589766027471,15.676643825421978,94.38188332809402,2480,0.6436767663418296,2024
23,Kaiser Permanente Oakland Medical Center,3600 Broadway,Oakland,Alameda,CA,94611,4.572028648523617,9.03986643126964,12.636372430807024,15.358052646673151,92.72028648523617,1850,0.6706997674812958,2024
24,Cedars-Sinai Medical Center,8700 Beverly Boulevard,Los Angeles,Los Angeles,CA,90048,4.711259384733812,8.696830708710777,12.033986678332356,14.865512955587027,94.11259384733812,2540,0.5056296923669057,2024
25,Ronald Reagan Medical Center,757 Westwood Boulevard,Los Angeles,Los Angeles,CA,90024,4.586987148617563,8.981583052419827,12.534736787443055,15.298300803572234,92.86987148617564,1960,0.5823224176843624,2024
26,USC Norris Cancer Hospital,1441 Eastlake Avenue,Los Angeles,Los Angeles,CA,90033,4.490257492324706,9.506471926317177,13.269450397151061,16.04217137566024,91.90257492324706,1420,0.7129853944737883,2024
27,Harbor-UCLA Medical Center,1000 West Carson Street,Torrance,Los Angeles,CA,90509,4.188152121515222,11.36374939742506,15.612803519940517,18.676075096637707,88.88152121515223,1080,0.5928912729091336,2024
28,Olive View-UCLA Medical Center,14445 Olive View Drive,Sylmar,Los Angeles,CA,91342,3.9827201846064035,12.677090381422607,17.197603230612064,20.440579839813196,86.82720184606404,740,0.8647937624536353,2024
29,Scripps Memorial Hospital,354 Santa Fe Drive,Encinitas,San Diego,CA,92024,4.6009704325588965,9.208927979541848,12.812421536753877,15.715235791174676,93.00970432558897,1680,0.58056285088416,2024
30,UC San Diego Medical Center,200 West Arbor Drive,San Diego,San Diego,CA,92103,4.483380997671779,9.538795677416259,13.275643468569019,16.127448361817176,91.83380997671779,1520,0.6490314584633743,2024
31,Northwestern Memorial Hospital,251 East Huron Street,Chicago,Cook,IL,60611,4.805409136515596,8.143814005776333,11.361123242626245,14.176268824869915,95.05409136515597,2780,0.5328668423532663,2024
32,University of Chicago Medical Center,5841 South Maryland Avenue,Chicago,Cook,IL,60637,4.698995237811017,8.691258568955849,11.987942853732207,14.885029043384158,93.98995237811017,2350,0.9290655711642462,2024
33,Rush University Medical Center,1653 West Congress Parkway,Chicago,Cook,IL,60612,4.695221039062672,8.757945143751513,12.042174572658329,14.928315585940076,93.95221039062672,2280,0.6468936753907367,2024
34,Advocate Illinois Masonic Medical Center,836 West Wellington Avenue,Chicago,Cook,IL,60657,4.481848726759168,9.327562904212096,12.960403193221017,16.004134246174438,91.81848726759168,1580,0.5301983124499507,2024
35,Stroger Hospital of Cook County,1901 West Polk Street,Chicago,Cook,IL,60612,4.188464573388633,11.070803221952692,15.222354430184954,18.484287522367442,89.88464573388633,1240,0.859964178848111,2024
36,Weiss Memorial Hospital,4646 North Marine Drive,Chicago,Cook,IL,60640,4.115107824516515,12.07978311174653,16.444746757167543,19.794602578072045,89.15107824516515,920,0.5989136164647438,2024
37,West Suburban Medical Center,3 Erie Court,Oak Park,Cook,IL,60302,4.0100183437524874,12.726231131281343,17.27131367816754,20.80637788130125,87.10018343752488,680,0.8686157756271394,2024
38,Loyola University Medical Center,2160 South First Avenue,Maywood,Cook,IL,60153,4.280448895104029,10.588848067123514,14.510643647539629,17.55003522236212,90.80448895104028,1120,0.4902244475520145,2024
39,Cleveland Clinic Foundation,9500 Euclid Avenue,Cleveland,Cuyahoga,OH,44195,4.801986646108585,8.216290498090391,11.422647765637864,14.228210374741899,95.01986646108584,2850,0.5009933230542922,2024
40,University Hospitals Cleveland Medical Center,11100 Euclid Avenue,Cleveland,Cuyahoga,OH,44106,4.6150277424674355,9.439758004947155,13.195360652076666,16.13894110523223,93.15027742467436,1780,0.7105194197272051,2024
41,Summa Health System - Akron City Hospital,525 East Market Street,Akron,Summit,OH,44309,4.366611894377573,9.85944132265124,14.112533657912559,16.625724583294247,90.66611894377573,1350,0.811953991277161,2024
42,Aultman Hospital,2600 Sixth Street SW,Canton,Stark,OH,44710,4.310867203847598,10.816279081169306,15.16300805771398,18.094522948872015,90.10867203847599,1080,0.7884764190011271,2024
43,Cincinnati Children's Hospital Medical Center,3333 Burnet Avenue,Cincinnati,Hamilton,OH,45229,4.686747524821083,8.683378218425531,11.939645050335105,14.801212872316245,93.86747524821084,2140,0.6216509406372823,2024
44,The Christ Hospital,2139 Auburn Avenue,Cincinnati,Hamilton,OH,45219,4.511411973371863,9.6084137470327,13.350638048508593,16.587156363298554,92.11411973371864,1520,0.6574177826917111,2024
45,University of Cincinnati Medical Center,234 Goodman Street,Cincinnati,Hamilton,OH,45219,4.38473481686915,9.847348168691497,13.786287436168095,16.83896536846246,90.8473481686915,1260,0.4923674084345748,2024
46,Miami Valley Hospital,30 East Apple Street,Dayton,Montgomery,OH,45409,4.2639023579867095,10.217364994659121,14.362145134001974,17.157461972163432,89.6390235798671,1180,0.6168975091114942,2024
47,Hospital of Philadelphia,800 Spruce Street,Philadelphia,Philadelphia,PA,19107,4.667449151242337,8.610297446056798,11.802879645156509,14.608482183759286,93.67449151242337,2360,0.5611205077205553,2024
48,University of Pennsylvania Health System,3400 Spruce Street,Philadelphia,Philadelphia,PA,19104,4.700961698933228,8.608270610825759,11.91144421730541,14.814233144211771,94.00961698933227,2480,0.8107789761359145,2024
49,Temple University Hospital,3401 North Broad Street,Philadelphia,Philadelphia,PA,19140,4.40519445003443,10.152463945347739,14.374280635492344,17.088305650585305,91.05194450034429,1350,0.7840516710268551,2024
50,Jefferson Health System,111 South 11th Street,Philadelphia,Philadelphia,PA,19107,4.481913667497912,9.426371207979953,13.059451777722229,15.90700141346617,91.81913667497912,1620,0.49095683374895593,2024
51,Penn Presbyterian Medical Center,39 and Market Streets,Philadelphia,Philadelphia,PA,19104,4.412771849175548,10.330272861590585,14.685191813045439,17.520952990736973,91.12771849175547,1280,0.7798343238651716,2024
52,Lankenau Medical Center,100 Medical Center Boulevard,Wynnewood,Delaware,PA,19096,4.366769598754622,9.957726867172594,14.211513101692924,16.918467978205864,90.66769598754621,1150,0.647735631165596,2024
53,Mercy Philadelphia Hospital,501 South 54th Street,Philadelphia,Philadelphia,PA,19143,4.098678404027053,11.784405167519234,16.078722304835566,19.174625357319428,87.98678404027054,850,0.6990748828189375,2024
54,Kennedy Memorial Hospital - Washington,435 Berlin-Clementon Road,Washington,Gloucester,NJ,8034,3.975779676004751,12.09966798245891,16.49067652448029,19.808327422896443,86.75779676004751,720,0.8977173019243708,2024
55,Massachusetts Eye and Ear,243 Charles Street,Boston,Suffolk,MA,2114,4.786963277843957,7.895706222751654,11.053988711852314,13.817485889815394,95.86963277843957,1950,0.7402224583829675,2024
56,Emory University Hospital,1365 Clifton Road,Atlanta,Fulton,GA,30322,4.700947973426328,8.708247368809054,12.01137568111594,14.91412480405229,94.00947973426328,2320,0.7907488990067993,2024
57,Grady Memorial Hospital,80 Jesse Hill Jr Drive,Atlanta,Fulton,GA,30303,4.182791732694321,11.105546579445827,15.233271856761975,18.476484574653234,89.82791732694321,1360,0.6093308742704789,2024
58,Georgia Baptist Hospital,303 Parkway Drive NE,Atlanta,Fulton,GA,30312,4.392308889115404,9.923088891154034,13.991555336527188,16.86925111496186,90.92308889115404,1280,0.6747700445984744,2024
59,Northside Hospital,1000 Johnson Ferry Road,Atlanta,Fulton,GA,30342,4.520125856184289,9.589183048132314,13.465661301632611,16.628051455803906,92.20125856184289,1580,0.7650943921382165,2024
60,Piedmont Hospital,1968 Peachtree Road NW,Atlanta,Fulton,GA,30309,4.588462162609536,8.896159463485834,12.355777032619212,15.321163520447824,92.88462162609537,1720,0.8105389733398203,2024
61,Duke University Hospital,2301 Erwin Road,Durham,Durham,NC,27710,4.8167138422413025,8.438724890602815,11.793880569999112,14.640679328274762,95.16713842241303,2680,0.5591926132327166,2024
62,UNC Chapel Hill Medical Center,101 Manning Drive,Chapel Hill,Orange,NC,27514,4.677405862906848,8.698912179870945,12.022092113754226,14.856569116184083,93.77405862906848,2240,0.6059916350022455,2024
63,Charlotte Medical Center,1000 Blythe Boulevard,Charlotte,Mecklenburg,NC,28203,4.510596083558306,9.600662793803904,13.440927911325465,16.57377577035621,92.10596083558306,1620,0.535615924285902,2024
64,Atrium Health System,1025 Morehead Medical Drive,Charlotte,Mecklenburg,NC,28204,4.628831372413158,9.465248626201053,13.169041566888422,16.255535684127896,93.28831372413158,1840,0.514415686206579,2024
65,Cone Health System,1200 North Elm Street,Greensboro,Guilford,NC,27401,4.3505671099974546,9.600727810974288,13.498052961963849,16.254697580956467,90.50567109997455,1350,0.8079820434978361,2024
66,Wake Forest Baptist Hospital,Medical Center Boulevard,Winston-Salem,Forsyth,NC,27157,4.48406209489059,9.446996110949668,13.186432071533913,16.237024565694743,91.84062094890591,1480,0.8856558854015315,2024
67,East Carolina University Medical Center,600 Moye Boulevard,Greenville,Pitt,NC,27834,4.311541442543611,10.823493435216635,15.071967493899802,18.207745965784994,90.11541442543611,1120,0.7485406674822721,2024
68,Vidant Medical Center,2100 Stantonsburg Road,Greenville,Pitt,NC,27835,4.19593909227914,11.154517833526368,15.337462021098759,18.524467116392007,88.9593909227914,980,0.9262233558196004,2024
69,Johns Hopkins Hospital,600 North Wolfe Street,Baltimore,Baltimore,MD,21287,4.907422917467427,7.757156464499181,10.779425216901458,13.297982510570023,96.07422917467426,3150,0.654824896353827,2024
70,University of Maryland Medical Center,22 South Greene Street,Baltimore,Baltimore,MD,21201,4.5879202962656835,9.286450784897426,12.941755881080454,15.806724740250937,92.87920296265683,1760,0.5729937718340964,2024
71,Sinai Hospital of Baltimore,2401 West Belvedere Avenue,Baltimore,Baltimore,MD,21215,4.401731795749458,10.217664316644472,14.424937858792196,17.22978688689068,91.01731795749458,1280,0.7813508006845773,2024
72,Good Samaritan Hospital,5601 Loch Raven Boulevard,Baltimore,Baltimore,MD,21239,4.296886455292158,10.76637371715531,14.953296829382376,17.94395619525885,89.96886455292159,1040,0.9769487261863151,2024
73,Medstar Union Memorial Hospital,201 East University Parkway,Baltimore,Baltimore,MD,21218,4.423355641233196,10.54056310470192,14.940992362004662,17.80638815745761,91.23355641233196,1150,0.7368160616879011,2024
74,Howard County General Hospital,5755 Cedar Lane,Columbia,Howard,MD,21044,4.505088416866024,9.749357643600435,13.568693627691328,16.684467719976006,92.05088416866025,1420,0.9347322276854027,2024
75,Meritus Medical Center,11116 Medical Campus Road,Hagerstown,Washington,MD,21742,4.206752053241504,11.476973406953146,15.705332030567462,19.027613806264423,89.06752053241505,920,0.503376026620752,2024
76,Peninsula Regional Medical Center,100 East Carroll Street,Salisbury,Wicomico,MD,21801,4.0917624606775505,11.801973282062853,16.16572810904408,19.438544229279994,87.9176246067755,820,0.9124214638233467,2024
77,Yale New Haven Hospital,20 York Street,New Haven,New Haven,CT,6510,4.69024787551855,8.51613172945953,11.684924931118891,14.556643770122685,93.9024787551855,2420,0.653563597842243,2024
78,Connecticut Hospital,100 Grand Street,New Haven,New Haven,CT,6510,4.3913488362436075,9.913488362436077,13.878883707410505,16.852930216141328,90.91348836243607,1280,0.6741172086456532,2024
79,Hartford Hospital,80 Seymour Street,Hartford,Hartford,CT,6115,4.507889042847566,9.574945907051877,13.30413536558787,16.428591398415325,92.07889042847566,1550,0.7156012204217718,2024
80,Baystate Medical Center,759 Chestnut Street,Springfield,Hampden,MA,1199,4.3915803103835955,10.114119165912665,14.278756469523765,17.05518133859783,90.91580310383594,1340,0.49579015519179737,2024
81,Springfield Hospital,26 Mountain Street,Springfield,Hampden,MA,1199,4.205795497137928,11.365489117658589,15.589830205637886,18.808375796479254,89.05795497137929,950,0.7442886678820668,2024
82,Mercy Medical Center,271 Carew Street,Springfield,Hampden,MA,1104,4.141508015972908,12.289794588480325,16.872429858761123,20.20525550987443,88.41508015972909,840,0.8852818135769726,2024
83,University of Massachusetts Medical School Hospital,55 Lake Avenue North,Worcester,Worcester,MA,1655,4.517422494068634,9.767255943058885,13.531719171112831,16.685728902725593,92.17422494068634,1480,0.9360286945431432,2024
84,Worcester Medical Center,19 Elm Street,Worcester,Worcester,MA,1608,4.293479529356643,10.630230964116082,14.70349703447832,17.78328357548391,89.93479529356644,1120,0.6656312846689509,2024
85,Saint Vincent Hospital,123 Summer Street,Worcester,Worcester,MA,1608,4.224024278443279,11.469071918564723,15.769973888026495,19.04685157904499,89.2402427844328,980,0.6656157809881313,2024
86,Berkshire Medical Center,725 North Street,Pittsfield,Berkshire,MA,1201,4.191838492539569,11.20777496569713,15.37349663436332,18.646563659743897,88.91838492539569,940,0.6942869447776983,2024
87,Holyoke Medical Center,575 Beech Street,Holyoke,Hampden,MA,1040,3.959237509296443,12.08639261713518,16.402961408969176,19.760292691506724,86.59237509296443,680,0.9208680089245852,2024
88,Westwood Hospital Center,200 Great Road,Weston,Middlesex,MA,2493,4.279838273781651,10.582253356841841,14.599590279346614,17.539105100691568,89.79838273781652,1080,0.7838706190253215,2024
89,Beth Israel Hospital,330 Brookline Avenue,Boston,Suffolk,MA,2215,4.462584161579483,9.048291118847139,12.706110932849173,15.690121833745572,91.62584161579483,1580,0.5968021801792794,2024
90,Hallmark Health System,80 Highland Avenue,Melrose,Middlesex,MA,2176,4.192969730319174,11.319854925638582,15.49032779297911,18.76712790303238,88.92969730319174,920,0.8440242707712977,2024
91,Care New England,825 Chalkstone Avenue,Providence,Providence,RI,2908,4.400368367583791,10.10372051259629,14.205230819689833,17.106299085682828,91.0036836758379,1350,0.7402725920120055,2024
92,Rhode Island Hospital,593 Eddy Street,Providence,Providence,RI,2903,4.533528746245506,9.818523089332304,13.745932325065226,16.94987143842629,92.33528746245506,1620,0.8784994343086797,2024
93,Miriam Hospital,164 Summit Avenue,Providence,Providence,RI,2906,4.406538547475283,10.266693184247888,14.49415508364408,17.31246301657487,91.06538547475283,1280,0.6240538994346756,2024
94,Hospital of Central Connecticut,100 Grand Street,New Britain,Hartford,CT,6050,4.295617989423823,10.653112486834903,14.83470804241496,17.821562010686424,89.95617989423823,1120,0.6969325925966758,2024
95,Waterbury Hospital,64 Robbins Street,Waterbury,New Haven,CT,6721,4.21658811162367,11.487445661347468,15.75711573016688,19.11185649852499,89.1658811162367,940,0.7319434403690421,2024
96,New Britain General Hospital,100 Grand Street,New Britain,Hartford,CT,6050,4.055777293819842,11.373749796456124,15.483592159881445,18.637657229486926,87.55777293819843,820,0.5543508304155085,2024
97,Stamford Hospital,30 Shelburne Road,Stamford,Fairfield,CT,6902,4.404712291162172,10.14759414073793,14.166443305386615,17.080108949756912,91.04712291162171,1310,0.773628464194872,2024
